Año;Aerolinea;Pasajeros;Origen_final;Destino_final;Mes;Ruta;Demanda_pred;Precio_final;Ingreso_estimado
2024;LATAM AIRLINES CHILE;5163;ANTOFAGASTA;CONCEPCION;4;ANTOFAGASTA-CONCEPCION;6406.018;125.7328416;543769.982
2024;LATAM AIRLINES CHILE;4598;ANTOFAGASTA;LA SERENA;11;ANTOFAGASTA-LA SERENA;5060.6226;125.2768533;313920.5873
2024;LATAM AIRLINES CHILE;28561;ANTOFAGASTA;SANTIAGO;2;ANTOFAGASTA-SANTIAGO;22027.709;122.4867349;2170162.828
2024;LATAM AIRLINES CHILE;8293;ARICA;SANTIAGO;2;ARICA-SANTIAGO;8956.237;53.78140964;267318.4251
2024;LATAM AIRLINES CHILE;5036;CONCEPCION;ANTOFAGASTA;5;CONCEPCION-ANTOFAGASTA;5994.6396;78.71503991;252022.5069
2024;LATAM AIRLINES CHILE;4323;CONCEPCION;CALAMA;7;CONCEPCION-CALAMA;5260.5396;65.17566907;180166.8535
2024;LATAM AIRLINES CHILE;17244;CONCEPCION;SANTIAGO;8;CONCEPCION-SANTIAGO;15389.97;114.1615294;1103568.856
2024;LATAM AIRLINES CHILE;4051;CALAMA;CONCEPCION;7;CALAMA-CONCEPCION;5233.6953;69.76995584;168465.6608
2024;LATAM AIRLINES CHILE;3699;CALAMA;LA SERENA;1;CALAMA-LA SERENA;4532.358;50.97374001;108971.1237
2024;LATAM AIRLINES CHILE;29714;CALAMA;SANTIAGO;12;CALAMA-SANTIAGO;22102.408;85.05908627;1693052.825
2024;LATAM AIRLINES CHILE;13331;COPIAPO;SANTIAGO;5;COPIAPO-SANTIAGO;11516.171;101.3673357;704212.4209
2024;LATAM AIRLINES CHILE;11251;IQUIQUE;SANTIAGO;12;IQUIQUE-SANTIAGO;11462.251;80.61816051;760443.7246
2024;LATAM AIRLINES CHILE;4199;LA SERENA;ANTOFAGASTA;11;LA SERENA-ANTOFAGASTA;4902.301;107.2406488;231150.8577
2024;LATAM AIRLINES CHILE;3392;LA SERENA;CALAMA;2;LA SERENA-CALAMA;4741.2627;59.45022998;142716.3395
2024;LATAM AIRLINES CHILE;2572;LA SERENA;SANTIAGO;1;LA SERENA-SANTIAGO;4907.4795;111.3865326;187898.4645
2024;LATAM AIRLINES CHILE;3708;PUERTO MONTT;PUNTA ARENAS;11;PUERTO MONTT-PUNTA ARENAS;4359.689;90.89647028;272734.966
2024;LATAM AIRLINES CHILE;25221;PUERTO MONTT;SANTIAGO;9;PUERTO MONTT-SANTIAGO;19849.898;63.08239282;1307162.557
2024;LATAM AIRLINES CHILE;1677;PUERTO NATALES;SANTIAGO;1;PUERTO NATALES-SANTIAGO;2561.9802;90.2588659;80568.51883
2024;LATAM AIRLINES CHILE;6572;PUNTA ARENAS;PUERTO MONTT;12;PUNTA ARENAS-PUERTO MONTT;6485.2456;123.3384799;677727.6415
2024;LATAM AIRLINES CHILE;10054;PUNTA ARENAS;SANTIAGO;4;PUNTA ARENAS-SANTIAGO;10228.141;105.802367;745053.8882
2024;LATAM AIRLINES CHILE;23110;SANTIAGO;ANTOFAGASTA;3;SANTIAGO-ANTOFAGASTA;19666.81;121.9875956;1755410.971
2024;LATAM AIRLINES CHILE;9152;SANTIAGO;ARICA;6;SANTIAGO-ARICA;7740.343;48.29803399;320201.8501
2024;LATAM AIRLINES CHILE;12411;SANTIAGO;CONCEPCION;7;SANTIAGO-CONCEPCION;12739.259;138.4221358;1537538.519
2024;LATAM AIRLINES CHILE;30721;SANTIAGO;CALAMA;5;SANTIAGO-CALAMA;23167.838;126.0295855;2466585.555
2024;LATAM AIRLINES CHILE;6299;SANTIAGO;COPIAPO;2;SANTIAGO-COPIAPO;7155.655;83.70576149;345378.8339
2024;LATAM AIRLINES CHILE;7975;SANTIAGO;IQUIQUE;1;SANTIAGO-IQUIQUE;9526.938;125.9354846;884608.2208
2024;LATAM AIRLINES CHILE;3895;SANTIAGO;LA SERENA;5;SANTIAGO-LA SERENA;5243.15;81.15129709;233497.4556
2024;LATAM AIRLINES CHILE;23401;SANTIAGO;PUERTO MONTT;4;SANTIAGO-PUERTO MONTT;19391.475;133.0964037;2732686.952
2024;LATAM AIRLINES CHILE;1238;SANTIAGO;PUERTO NATALES;7;SANTIAGO-PUERTO NATALES;1695.1298;64.59070899;68943.05357
2024;LATAM AIRLINES CHILE;7890;SANTIAGO;PUNTA ARENAS;8;SANTIAGO-PUNTA ARENAS;8920.625;117.9113923;650859.0394
2024;LATAM AIRLINES CHILE;623;SANTIAGO;VALDIVIA;5;SANTIAGO-VALDIVIA;5030.3843;96.86221456;44909.21631
2024;LATAM AIRLINES CHILE;1907;SANTIAGO;TEMUCO;3;SANTIAGO-TEMUCO;2810.8804;53.52314963;70326.35685
2024;LATAM AIRLINES CHILE;2435;SANTIAGO;OSORNO;10;SANTIAGO-OSORNO;4952.6953;53.002788;75910.74328
2024;LATAM AIRLINES CHILE;646;VALDIVIA;SANTIAGO;8;VALDIVIA-SANTIAGO;5950.0522;76.74098833;25811.78422
2024;LATAM AIRLINES CHILE;1848;TEMUCO;SANTIAGO;6;TEMUCO-SANTIAGO;2963.5942;134.4597962;147170.1543
2024;LATAM AIRLINES CHILE;2233;OSORNO;SANTIAGO;12;OSORNO-SANTIAGO;5128.681;103.1744247;192916.5074
2024;LATAM AIRLINES CHILE;4895;ANTOFAGASTA;LA SERENA;6;ANTOFAGASTA-LA SERENA;5698.7656;69.75186005;192701.9361
2024;LATAM AIRLINES CHILE;27730;ANTOFAGASTA;SANTIAGO;3;ANTOFAGASTA-SANTIAGO;21717.643;133.1221854;2805948.633
2024;LATAM AIRLINES CHILE;7297;ARICA;SANTIAGO;3;ARICA-SANTIAGO;8566.806;99.93035603;548776.3604
2024;LATAM AIRLINES CHILE;4218;BALMACEDA;PUERTO MONTT;10;BALMACEDA-PUERTO MONTT;4261.3784;99.35013547;304922.3153
2024;LATAM AIRLINES CHILE;811;BALMACEDA;SANTIAGO;2;BALMACEDA-SANTIAGO;1886.6584;113.2372946;80563.38649
2024;LATAM AIRLINES CHILE;11836;CONCEPCION;SANTIAGO;4;CONCEPCION-SANTIAGO;12693.336;106.9612532;745816.1588
2024;LATAM AIRLINES CHILE;3942;CALAMA;LA SERENA;4;CALAMA-LA SERENA;4558.599;81.44182562;235297.6753
2024;LATAM AIRLINES CHILE;25716;CALAMA;SANTIAGO;8;CALAMA-SANTIAGO;20342.068;56.48623089;807802.2653
2024;LATAM AIRLINES CHILE;13423;COPIAPO;SANTIAGO;4;COPIAPO-SANTIAGO;11832.264;98.12541297;1108697.83
2024;LATAM AIRLINES CHILE;9083;IQUIQUE;SANTIAGO;11;IQUIQUE-SANTIAGO;10217.621;100.6283846;497799.931
2024;LATAM AIRLINES CHILE;4702;LA SERENA;ANTOFAGASTA;5;LA SERENA-ANTOFAGASTA;5141.556;60.52612244;251667.872
2024;LATAM AIRLINES CHILE;4367;LA SERENA;CALAMA;2;LA SERENA-CALAMA;5210.2393;127.9754618;354609.4546
2024;LATAM AIRLINES CHILE;2909;LA SERENA;SANTIAGO;8;LA SERENA-SANTIAGO;5074.307;77.09631522;184534.8427
2024;LATAM AIRLINES CHILE;3901;PUERTO MONTT;BALMACEDA;8;PUERTO MONTT-BALMACEDA;4090.0476;69.84879626;142937.3872
2024;LATAM AIRLINES CHILE;4878;PUERTO MONTT;PUNTA ARENAS;7;PUERTO MONTT-PUNTA ARENAS;4980.1313;77.20835231;306307.9923
2024;LATAM AIRLINES CHILE;28118;PUERTO MONTT;SANTIAGO;9;PUERTO MONTT-SANTIAGO;21243.361;87.97890796;1687773.703
2024;LATAM AIRLINES CHILE;2870;PUNTA ARENAS;PUERTO MONTT;1;PUNTA ARENAS-PUERTO MONTT;4862.5522;45.45306741;76793.04789
2024;LATAM AIRLINES CHILE;12009;PUNTA ARENAS;SANTIAGO;9;PUNTA ARENAS-SANTIAGO;11081.251;60.26854234;466320.7897
2024;LATAM AIRLINES CHILE;23288;SANTIAGO;ANTOFAGASTA;3;SANTIAGO-ANTOFAGASTA;19752.428;69.20825813;1131052.615
2024;LATAM AIRLINES CHILE;8208;SANTIAGO;ARICA;4;SANTIAGO-ARICA;7060.144;102.1068837;669074.6075
2024;LATAM AIRLINES CHILE;523;SANTIAGO;BALMACEDA;12;SANTIAGO-BALMACEDA;1316.9363;78.99191812;31234.18633
2024;LATAM AIRLINES CHILE;8419;SANTIAGO;CONCEPCION;5;SANTIAGO-CONCEPCION;10758.739;97.6516248;512929.3347
2024;LATAM AIRLINES CHILE;28546;SANTIAGO;CALAMA;7;SANTIAGO-CALAMA;22182.018;112.4267013;2193141.345
2024;LATAM AIRLINES CHILE;10151;SANTIAGO;COPIAPO;12;SANTIAGO-COPIAPO;8862.409;88.38306518;679429.2481
2024;LATAM AIRLINES CHILE;6505;SANTIAGO;IQUIQUE;3;SANTIAGO-IQUIQUE;8897.601;85.86082172;485464.5793
2024;LATAM AIRLINES CHILE;4480;SANTIAGO;LA SERENA;11;SANTIAGO-LA SERENA;5527.2256;133.3421361;460942.3587
2024;LATAM AIRLINES CHILE;29537;SANTIAGO;PUERTO MONTT;6;SANTIAGO-PUERTO MONTT;22569.037;74.14936441;1208309.897
2024;LATAM AIRLINES CHILE;11402;SANTIAGO;PUNTA ARENAS;12;SANTIAGO-PUNTA ARENAS;10447.198;123.0203171;721204.9938
2024;LATAM AIRLINES CHILE;1402;SANTIAGO;TEMUCO;12;SANTIAGO-TEMUCO;2332.2605;110.2096034;79163.22609
2024;LATAM AIRLINES CHILE;2534;SANTIAGO;OSORNO;5;SANTIAGO-OSORNO;4807.907;55.85878912;75101.87045
2024;LATAM AIRLINES CHILE;1393;TEMUCO;SANTIAGO;10;TEMUCO-SANTIAGO;2439.1711;84.78724479;105506.84
2024;LATAM AIRLINES CHILE;2635;OSORNO;SANTIAGO;6;OSORNO-SANTIAGO;5615.5117;57.52944825;93692.79302
2024;LATAM AIRLINES CHILE;4027;ANTOFAGASTA;LA SERENA;2;ANTOFAGASTA-LA SERENA;5133.8545;94.82964088;219925.4224
2024;LATAM AIRLINES CHILE;21137;ANTOFAGASTA;SANTIAGO;3;ANTOFAGASTA-SANTIAGO;18546.395;68.53251574;1216687.289
2024;LATAM AIRLINES CHILE;3196;BALMACEDA;PUERTO MONTT;5;BALMACEDA-PUERTO MONTT;3577.3872;109.133972;195543.7825
2024;LATAM AIRLINES CHILE;1261;BALMACEDA;SANTIAGO;11;BALMACEDA-SANTIAGO;1751.2711;128.5079446;124130.2857
2024;LATAM AIRLINES CHILE;13963;CONCEPCION;SANTIAGO;1;CONCEPCION-SANTIAGO;13807.069;45.56930456;383871.1079
2024;LATAM AIRLINES CHILE;3338;CALAMA;LA SERENA;12;CALAMA-LA SERENA;4200.7393;129.729217;346305.0487
2024;LATAM AIRLINES CHILE;19838;CALAMA;SANTIAGO;3;CALAMA-SANTIAGO;17587.744;97.15477017;1643081.608
2024;LATAM AIRLINES CHILE;2289;COPIAPO;SANTIAGO;1;COPIAPO-SANTIAGO;6567.4253;111.1502648;163876.6823
2024;LATAM AIRLINES CHILE;9424;IQUIQUE;SANTIAGO;8;IQUIQUE-SANTIAGO;10746.167;130.2787722;671366.0347
2024;LATAM AIRLINES CHILE;3975;LA SERENA;ANTOFAGASTA;5;LA SERENA-ANTOFAGASTA;4791.8677;63.05447927;191472.7235
2024;LATAM AIRLINES CHILE;3459;LA SERENA;CALAMA;5;LA SERENA-CALAMA;4422.916;92.40748562;187284.2624
2024;LATAM AIRLINES CHILE;2677;PUERTO MONTT;BALMACEDA;12;PUERTO MONTT-BALMACEDA;3338.594;74.60758015;140704.8384
2024;LATAM AIRLINES CHILE;2007;PUERTO MONTT;PUNTA ARENAS;8;PUERTO MONTT-PUNTA ARENAS;3906.028;51.03016526;58867.32023
2024;LATAM AIRLINES CHILE;19430;PUERTO MONTT;SANTIAGO;7;PUERTO MONTT-SANTIAGO;16940.182;111.7806975;1947064.317
2024;LATAM AIRLINES CHILE;2653;PUNTA ARENAS;PUERTO MONTT;6;PUNTA ARENAS-PUERTO MONTT;4893.665;126.3036326;255903.1388
2024;LATAM AIRLINES CHILE;12564;PUNTA ARENAS;SANTIAGO;8;PUNTA ARENAS-SANTIAGO;11530.828;84.91873384;552247.8047
2024;LATAM AIRLINES CHILE;28036;SANTIAGO;ANTOFAGASTA;1;SANTIAGO-ANTOFAGASTA;21958.49;104.4572926;2538495.123
2024;LATAM AIRLINES CHILE;1409;SANTIAGO;ARICA;2;SANTIAGO-ARICA;3868.5415;84.03774402;68988.75252
2024;LATAM AIRLINES CHILE;940;SANTIAGO;BALMACEDA;5;SANTIAGO-BALMACEDA;1314.8838;131.0130842;70787.64779
2024;LATAM AIRLINES CHILE;9459;SANTIAGO;CONCEPCION;9;SANTIAGO-CONCEPCION;11443.572;57.18825042;350313.841
2024;LATAM AIRLINES CHILE;27696;SANTIAGO;CALAMA;5;SANTIAGO-CALAMA;21712.805;114.1303902;2313979.739
2024;LATAM AIRLINES CHILE;2116;SANTIAGO;COPIAPO;7;SANTIAGO-COPIAPO;4853.4067;73.01776686;84319.19673
2024;LATAM AIRLINES CHILE;10204;SANTIAGO;IQUIQUE;10;SANTIAGO-IQUIQUE;10429.015;94.62220502;838979.9557
2024;LATAM AIRLINES CHILE;17683;SANTIAGO;PUERTO MONTT;2;SANTIAGO-PUERTO MONTT;16719.838;110.8865285;1750561.5
2024;LATAM AIRLINES CHILE;14015;SANTIAGO;PUNTA ARENAS;12;SANTIAGO-PUNTA ARENAS;11704.058;87.92284125;982851.2461
2024;LATAM AIRLINES CHILE;8649;SANTIAGO;VALDIVIA;2;SANTIAGO-VALDIVIA;9241.483;59.23483895;407296.5233
2024;LATAM AIRLINES CHILE;1103;SANTIAGO;TEMUCO;11;SANTIAGO-TEMUCO;1986.6229;83.57381916;56781.35747
2024;LATAM AIRLINES CHILE;3965;SANTIAGO;OSORNO;1;SANTIAGO-OSORNO;5858.7046;118.1718855;365864.0166
2024;LATAM AIRLINES CHILE;9021;VALDIVIA;SANTIAGO;12;VALDIVIA-SANTIAGO;9815.741;129.207515;585262.5419
2024;LATAM AIRLINES CHILE;1175;TEMUCO;SANTIAGO;11;TEMUCO-SANTIAGO;2144.5942;79.71477182;61453.80036
2024;LATAM AIRLINES CHILE;4254;OSORNO;SANTIAGO;10;OSORNO-SANTIAGO;6088.688;118.9471634;327371.6002
2024;LATAM AIRLINES CHILE;5;ANTOFAGASTA;CALAMA;3;ANTOFAGASTA-CALAMA;4173.846;93.8213913;305.5499745
2024;LATAM AIRLINES CHILE;3988;ANTOFAGASTA;LA SERENA;4;ANTOFAGASTA-LA SERENA;5036.364;122.2257512;387453.547
2024;LATAM AIRLINES CHILE;24185;ANTOFAGASTA;SANTIAGO;7;ANTOFAGASTA-SANTIAGO;19632.627;48.65907863;958238.8742
2024;LATAM AIRLINES CHILE;3098;BALMACEDA;PUERTO MONTT;7;BALMACEDA-PUERTO MONTT;3590.6077;95.1024135;196612.696
2024;LATAM AIRLINES CHILE;913;BALMACEDA;SANTIAGO;6;BALMACEDA-SANTIAGO;2079.1677;125.2491744;85198.50818
2024;LATAM AIRLINES CHILE;15430;CONCEPCION;SANTIAGO;12;CONCEPCION-SANTIAGO;14354.724;109.2112631;875729.1373
2024;LATAM AIRLINES CHILE;3153;CALAMA;LA SERENA;5;CALAMA-LA SERENA;3907.247;149.1115803;356006.0098
2024;LATAM AIRLINES CHILE;22276;CALAMA;SANTIAGO;7;CALAMA-SANTIAGO;18380.564;52.32416462;994804.1624
2024;LATAM AIRLINES CHILE;5141;COPIAPO;SANTIAGO;2;COPIAPO-SANTIAGO;7927.3335;161.6368543;642535.8648
2024;LATAM AIRLINES CHILE;9660;IQUIQUE;SANTIAGO;4;IQUIQUE-SANTIAGO;10764.312;106.9821359;756942.3294
2024;LATAM AIRLINES CHILE;3975;LA SERENA;ANTOFAGASTA;6;LA SERENA-ANTOFAGASTA;5289.8413;122.5348978;328485.332
2024;LATAM AIRLINES CHILE;3332;LA SERENA;CALAMA;6;LA SERENA-CALAMA;4859.803;91.92304374;273334.8219
2024;LATAM AIRLINES CHILE;6036;LA SERENA;SANTIAGO;4;LA SERENA-SANTIAGO;6483.03;59.84710736;243270.3439
2024;LATAM AIRLINES CHILE;2939;PUERTO MONTT;BALMACEDA;8;PUERTO MONTT-BALMACEDA;3627.3237;131.659586;276302.305
2024;LATAM AIRLINES CHILE;1766;PUERTO MONTT;PUNTA ARENAS;2;PUERTO MONTT-PUNTA ARENAS;3773.4663;130.2740668;130266.223
2024;LATAM AIRLINES CHILE;18007;PUERTO MONTT;SANTIAGO;7;PUERTO MONTT-SANTIAGO;16255.716;132.1424859;1952515.787
2024;LATAM AIRLINES CHILE;2360;PUNTA ARENAS;PUERTO MONTT;10;PUNTA ARENAS-PUERTO MONTT;4447.165;84.46034517;154946.3328
2024;LATAM AIRLINES CHILE;4248;PUNTA ARENAS;SANTIAGO;9;PUNTA ARENAS-SANTIAGO;7348.1904;66.27155109;237632.7082
2024;LATAM AIRLINES CHILE;26174;SANTIAGO;ANTOFAGASTA;2;SANTIAGO-ANTOFAGASTA;21050.955;104.1728553;2039528.904
2024;LATAM AIRLINES CHILE;1440;SANTIAGO;ARICA;2;SANTIAGO-ARICA;3883.4517;79.79297245;102376.8714
2024;LATAM AIRLINES CHILE;913;SANTIAGO;BALMACEDA;4;SANTIAGO-BALMACEDA;1560.215;126.2247491;88629.18235
2024;LATAM AIRLINES CHILE;10778;SANTIAGO;CONCEPCION;3;SANTIAGO-CONCEPCION;12333.644;56.23199347;497122.1274
2024;LATAM AIRLINES CHILE;27014;SANTIAGO;CALAMA;9;SANTIAGO-CALAMA;21569.354;81.50945789;1392662.043
2024;LATAM AIRLINES CHILE;3719;SANTIAGO;COPIAPO;11;SANTIAGO-COPIAPO;5566.7837;76.70948539;160072.0935
2024;LATAM AIRLINES CHILE;9171;SANTIAGO;IQUIQUE;10;SANTIAGO-IQUIQUE;9932.141;112.9274572;894605.7345
2024;LATAM AIRLINES CHILE;6287;SANTIAGO;LA SERENA;2;SANTIAGO-LA SERENA;6744.2812;93.26884831;365183.495
2024;LATAM AIRLINES CHILE;15174;SANTIAGO;PUERTO MONTT;5;SANTIAGO-PUERTO MONTT;15162.429;118.3017611;920118.5044
2024;LATAM AIRLINES CHILE;4126;SANTIAGO;PUNTA ARENAS;7;SANTIAGO-PUNTA ARENAS;6803.277;100.874752;316567.2559
2024;LATAM AIRLINES CHILE;9687;SANTIAGO;VALDIVIA;3;SANTIAGO-VALDIVIA;9830.411;64.82248388;345898.4622
2024;LATAM AIRLINES CHILE;1531;SANTIAGO;TEMUCO;6;SANTIAGO-TEMUCO;2687.7773;87.1152416;100648.8898
2024;LATAM AIRLINES CHILE;5167;SANTIAGO;OSORNO;6;SANTIAGO-OSORNO;6572.36;116.8104629;331692.8908
2024;LATAM AIRLINES CHILE;10404;VALDIVIA;SANTIAGO;3;VALDIVIA-SANTIAGO;10716.682;73.54767223;484225.9512
2024;LATAM AIRLINES CHILE;2009;TEMUCO;SANTIAGO;1;TEMUCO-SANTIAGO;2905.5444;68.28415586;97232.50541
2024;LATAM AIRLINES CHILE;5507;OSORNO;SANTIAGO;8;OSORNO-SANTIAGO;6866.19;55.06104153;260307.0012
2024;LATAM AIRLINES CHILE;1679;ANTOFAGASTA;CONCEPCION;4;ANTOFAGASTA-CONCEPCION;4730.206;73.9817174;79540.69946
2024;LATAM AIRLINES CHILE;4316;ANTOFAGASTA;LA SERENA;2;ANTOFAGASTA-LA SERENA;5272.8643;100.7351556;257299.1102
2024;LATAM AIRLINES CHILE;23918;ANTOFAGASTA;SANTIAGO;3;ANTOFAGASTA-SANTIAGO;19884.06;88.65517311;1266651.304
2024;LATAM AIRLINES CHILE;2965;BALMACEDA;PUERTO MONTT;3;BALMACEDA-PUERTO MONTT;3906.4956;81.98507923;203156.936
2024;LATAM AIRLINES CHILE;889;BALMACEDA;SANTIAGO;7;BALMACEDA-SANTIAGO;1635.1104;79.78619435;59391.57841
2024;LATAM AIRLINES CHILE;1224;CONCEPCION;ANTOFAGASTA;12;CONCEPCION-ANTOFAGASTA;4365.565;75.14834034;58318.7159
2024;LATAM AIRLINES CHILE;838;CONCEPCION;CALAMA;6;CONCEPCION-CALAMA;4021.8618;121.4643219;82296.86426
2024;LATAM AIRLINES CHILE;13931;CONCEPCION;SANTIAGO;5;CONCEPCION-SANTIAGO;13429.195;119.753308;1319869.322
2024;LATAM AIRLINES CHILE;1535;CALAMA;CONCEPCION;10;CALAMA-CONCEPCION;4155.5425;134.1937584;105296.1611
2024;LATAM AIRLINES CHILE;3306;CALAMA;LA SERENA;5;CALAMA-LA SERENA;3980.8406;74.75033335;156250.6615
2024;LATAM AIRLINES CHILE;21413;CALAMA;SANTIAGO;6;CALAMA-SANTIAGO;18403.074;56.14179295;650811.6613
2024;LATAM AIRLINES CHILE;5708;COPIAPO;SANTIAGO;12;COPIAPO-SANTIAGO;8053.9956;66.29464428;326044.8207
2024;LATAM AIRLINES CHILE;7624;IQUIQUE;SANTIAGO;6;IQUIQUE-SANTIAGO;10011.123;131.8502054;709113.8059
2024;LATAM AIRLINES CHILE;4007;LA SERENA;ANTOFAGASTA;7;LA SERENA-ANTOFAGASTA;4867.618;69.34656054;174594.8453
2024;LATAM AIRLINES CHILE;3330;LA SERENA;CALAMA;1;LA SERENA-CALAMA;4723.35;145.6338873;331739.311
2024;LATAM AIRLINES CHILE;4247;LA SERENA;SANTIAGO;1;LA SERENA-SANTIAGO;5713.1587;52.19435688;170012.5542
2024;LATAM AIRLINES CHILE;2480;CASTRO;SANTIAGO;12;CASTRO-SANTIAGO;3582.082;80.88467324;180391.5362
2024;LATAM AIRLINES CHILE;3145;PUERTO MONTT;BALMACEDA;1;PUERTO MONTT-BALMACEDA;3721.68;79.97534571;215688.0789
2024;LATAM AIRLINES CHILE;1595;PUERTO MONTT;PUNTA ARENAS;4;PUERTO MONTT-PUNTA ARENAS;3612.483;120.1246669;126595.3822
2024;LATAM AIRLINES CHILE;16199;PUERTO MONTT;SANTIAGO;7;PUERTO MONTT-SANTIAGO;15386.0625;46.40581844;627168.3212
2024;LATAM AIRLINES CHILE;2256;PUNTA ARENAS;PUERTO MONTT;7;PUNTA ARENAS-PUERTO MONTT;4265.0923;118.8608399;219651.0738
2024;LATAM AIRLINES CHILE;7600;PUNTA ARENAS;SANTIAGO;8;PUNTA ARENAS-SANTIAGO;9143.132;132.4822993;689448.9612
2024;LATAM AIRLINES CHILE;28415;SANTIAGO;ANTOFAGASTA;8;SANTIAGO-ANTOFAGASTA;22145.521;91.19505363;1894950.14
2024;LATAM AIRLINES CHILE;2237;SANTIAGO;ARICA;6;SANTIAGO-ARICA;4414.212;76.14065459;145618.482
2024;LATAM AIRLINES CHILE;1041;SANTIAGO;BALMACEDA;10;SANTIAGO-BALMACEDA;1533.4967;96.85928973;73808.7565
2024;LATAM AIRLINES CHILE;12175;SANTIAGO;CONCEPCION;6;SANTIAGO-CONCEPCION;13063.358;60.37992184;648628.8483
2024;LATAM AIRLINES CHILE;24656;SANTIAGO;CALAMA;3;SANTIAGO-CALAMA;20690.78;99.99704086;1968089.982
2024;LATAM AIRLINES CHILE;3837;SANTIAGO;COPIAPO;2;SANTIAGO-COPIAPO;5971.4272;117.5827347;365630.3766
2024;LATAM AIRLINES CHILE;6535;SANTIAGO;IQUIQUE;7;SANTIAGO-IQUIQUE;8532.169;75.23743408;367308.2318
2024;LATAM AIRLINES CHILE;4304;SANTIAGO;LA SERENA;1;SANTIAGO-LA SERENA;5802.3633;126.123761;394428.7938
2024;LATAM AIRLINES CHILE;2357;SANTIAGO;CASTRO;2;SANTIAGO-CASTRO;3557.7756;58.18716117;69592.3341
2024;LATAM AIRLINES CHILE;14707;SANTIAGO;PUERTO MONTT;3;SANTIAGO-PUERTO MONTT;15378.021;118.0256272;943740.2876
2024;LATAM AIRLINES CHILE;7514;SANTIAGO;PUNTA ARENAS;8;SANTIAGO-PUNTA ARENAS;8739.769;113.656036;529757.6351
2024;LATAM AIRLINES CHILE;8652;SANTIAGO;VALDIVIA;12;SANTIAGO-VALDIVIA;9096.86;69.28223954;437950.7539
2024;LATAM AIRLINES CHILE;1368;SANTIAGO;TEMUCO;12;SANTIAGO-TEMUCO;2315.9062;113.5858211;113996.673
2024;LATAM AIRLINES CHILE;5417;SANTIAGO;OSORNO;11;SANTIAGO-OSORNO;6197.3257;48.96915743;236660.3668
2024;LATAM AIRLINES CHILE;8989;VALDIVIA;SANTIAGO;7;VALDIVIA-SANTIAGO;9656.2;121.1305161;688541.4851
2024;LATAM AIRLINES CHILE;1307;TEMUCO;SANTIAGO;7;TEMUCO-SANTIAGO;2265.7563;92.40749744;72341.6223
2024;LATAM AIRLINES CHILE;5704;OSORNO;SANTIAGO;3;OSORNO-SANTIAGO;7033.9546;82.80343068;282468.2298
2024;LATAM AIRLINES CHILE;1824;ANTOFAGASTA;CONCEPCION;5;ANTOFAGASTA-CONCEPCION;4528.111;61.85156557;73575.98234
2024;LATAM AIRLINES CHILE;4475;ANTOFAGASTA;LA SERENA;9;ANTOFAGASTA-LA SERENA;5183.362;88.18484031;353961.0498
2024;LATAM AIRLINES CHILE;24420;ANTOFAGASTA;SANTIAGO;8;ANTOFAGASTA-SANTIAGO;20052.518;78.94539953;1400713.981
2024;LATAM AIRLINES CHILE;2828;BALMACEDA;PUERTO MONTT;3;BALMACEDA-PUERTO MONTT;3840.5986;82.1814279;157782.6457
2024;LATAM AIRLINES CHILE;607;BALMACEDA;SANTIAGO;9;BALMACEDA-SANTIAGO;1627.818;118.1412308;62737.35801
2024;LATAM AIRLINES CHILE;1451;CONCEPCION;ANTOFAGASTA;8;CONCEPCION-ANTOFAGASTA;4637.4595;127.7996074;111819.1361
2024;LATAM AIRLINES CHILE;639;CONCEPCION;CALAMA;8;CONCEPCION-CALAMA;3795.3818;51.27142742;19336.58786
2024;LATAM AIRLINES CHILE;15061;CONCEPCION;SANTIAGO;4;CONCEPCION-SANTIAGO;14244.568;64.78615983;699471.9505
2024;LATAM AIRLINES CHILE;1256;CALAMA;CONCEPCION;9;CALAMA-CONCEPCION;4013.5266;53.690298;57189.52759
2024;LATAM AIRLINES CHILE;3256;CALAMA;LA SERENA;1;CALAMA-LA SERENA;4319.274;90.00527971;207264.5075
2024;LATAM AIRLINES CHILE;20701;CALAMA;SANTIAGO;3;CALAMA-SANTIAGO;18002.848;88.49822345;1621159.671
2024;LATAM AIRLINES CHILE;4631;COPIAPO;SANTIAGO;12;COPIAPO-SANTIAGO;7535.9556;101.656516;413934.6044
2024;LATAM AIRLINES CHILE;7782;IQUIQUE;SANTIAGO;11;IQUIQUE-SANTIAGO;9591.836;81.04704465;358067.2177
2024;LATAM AIRLINES CHILE;4525;LA SERENA;ANTOFAGASTA;11;LA SERENA-ANTOFAGASTA;5059.1074;125.2854834;336347.6548
2024;LATAM AIRLINES CHILE;3659;LA SERENA;CALAMA;11;LA SERENA-CALAMA;4521.805;112.4028586;346131.2695
2024;LATAM AIRLINES CHILE;3520;LA SERENA;SANTIAGO;7;LA SERENA-SANTIAGO;5061.345;52.88309088;135185.6627
2024;LATAM AIRLINES CHILE;2521;CASTRO;SANTIAGO;1;CASTRO-SANTIAGO;3759.78;76.17060043;162614.1352
2024;LATAM AIRLINES CHILE;2917;PUERTO MONTT;BALMACEDA;4;PUERTO MONTT-BALMACEDA;3521.3691;116.5266648;201954.949
2024;LATAM AIRLINES CHILE;2027;PUERTO MONTT;PUNTA ARENAS;7;PUERTO MONTT-PUNTA ARENAS;3608.7935;129.7657494;202330.8827
